data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
5924288,300,GRC881,881,2019-08-08,2019,1,Protests,Peaceful protest,Protesters (Greece),Students (Greece); PAME: All-Workers Militant Front,6,,,0,60,Europe,Greece,Attica,Athens,Central Athens,Athens-Central Athens,37.9685,23.7585,1,AMNA; Ekathimerini; To Vima,National,"On 8 August, members of the communist student society ""Front of Students' Struggle"" and members of PAME marched to parliament against the abolition of the university asylum law forbidding police to enter university premises, which they consider to be a clampdown on democracy. The new conservative government argues that university sanctuary has outlived its purpose and has been hijacked by criminal elements with many academics complaining of violence and drug dealing in plain view. Parliament voted for the omnibus bill including the abolition of the asylum law regulations. [size=no report]",0,1567533545,GRC
5924287,300,GRC880,880,2019-08-05,2019,1,Protests,Peaceful protest,Protesters (Greece),,6,,,0,60,Europe,Greece,Thessaly,Karditsa,Karditsa,Karditsa,39.3648,21.9219,1,I Avgi,National,"On 5 August, protesters against the installation of wind turbines in Agrafa rallied at the city hall of Karditsa and their representatives entered the premises demanding the cancellation of the auction of land for this purpose. Outside the city hall strong police forces were monitoring the protest. [size=no report]",0,1567533545,GRC
5924285,300,GRC878,878,2019-08-01,2019,1,Strategic developments,Arrests,Police Forces of Greece (2019-),,1,Civilians (Greece),Refugees/IDPs (International),7,17,Europe,Greece,Central Macedonia,Thessaloniki,Thessaloniki,Thessaloniki,40.6436,22.9309,1,Ekathimerini,National,"On 1 August, Thessaloniki police carried out identity checks of 341 people in key city locations including the Aristotle University of Thessaloniki in the second crackdown in three days arresting 38 migrants on a variety of charges ranging from illegal entry into the country to drugs and weapons violations.",0,1567533545,GRC
5924286,300,GRC879,879,2019-08-01,2019,1,Protests,Peaceful protest,Protesters (Greece),Rouvikonas,6,,,0,60,Europe,Greece,Attica,Athens,Central Athens,Athens-Central Athens,37.9685,23.7585,1,To Vima; Ekathimerini,National,"On 1 August, about 30 members of Rouvikonas demonstrated at a Kerameikos branch of mobile phone company Cosmote in central Athens scattering fliers outside the store and shouting slogans against the Greek mobile phone provider because on 12 July during a 5.1-magnitude earthquake in Athens the management of a Cosmote branch in Dafni took 15 minutes to issue an evacuation order. 12 demonstrators entered the premises in search of the management, but they were not present. [size=30]",0,1567533545,GRC
5977779,300,GRC876,876,2019-07-31,2019,1,Protests,Peaceful protest,Protesters (Greece),,6,,,0,60,Europe,Greece,Attica,Athens,Central Athens,Athens-Central Athens,37.9685,23.7585,1,Ekathimerini; To Vima; AMNA; The National Herald,National-International,"On 31 July, a few dozen protesters rallied at the memorial of Alexandros Grigoropoulos, where the teenager was killed by a police special guard in Exarchia in 2008 sparking weeks of riots in Athens with the unrest spreading in the whole country. The protesters then marched to Exarchia square to protest against the early release of the man who shot him dead after a Lamia appeals court reduced his sentence in accordance with the new penal code that was introduced in the last days of power of the previous government. The Supreme Court is reviewing the decision. [size=a few dozen]",0,1568748968,GRC
5977780,300,GRC877,877,2019-07-31,2019,1,Riots,Mob violence,Rioters (Greece),,5,Police Forces of Greece (2019-) Units for the Reinstatement of Order,,1,15,Europe,Greece,Attica,Athens,Central Athens,Athens-Central Athens,37.9685,23.7585,1,Greek Reporter; AMNA; The National Herald; Ekathimerini,National-International,"On 31 July, two hours after the peaceful rally in Exarchia against the early release of the special police guard who shot dead teenager Alexandros Grigoropoulos in 2008 had ended, about 30 hooded individuals clashed with MAT riot police a few streets away outside the PASOK offices in Exarchia. The rioters hurled Molotov cocktails, rocks, and tables and chairs from nearby bars against the police. Police responded with limited use of tear gas. No injuries were reported and two people have been arrested. [size=30]",0,1568748968,GRC
5924282,300,GRC875,875,2019-07-30,2019,1,Strategic developments,Arrests,Police Forces of Greece (2019-),,1,Civilians (Greece),Refugees/IDPs (International),7,17,Europe,Greece,Central Macedonia,Thessaloniki,Thessaloniki,Thessaloniki,40.6436,22.9309,1,To Vima; AP; Ekathimerini,National-International,"On 30 July, Thessaloniki police carried out identity checks of 160 migrants arresting 61 of them for illegal residence in the country in a crackdown following a string of violent incidents among rival groups of Afghans and Pakistanis near the city's main railway station. Procedures begun for the deportation of those arrested, who are mainly from Pakistan, Iran, Iraq and Algeria.",0,1567533545,GRC
6025296,300,GRC874,874,2019-07-28,2019,1,Strategic developments,Change to group/activity,Police Forces of Greece (2019-),,1,Rouvikonas,Anarchist Group (Greece),3,13,Europe,Greece,Attica,Athens,Central Athens,Athens-Central Athens,37.9685,23.7585,1,The National Herald; Ekathimerini,National-International,"On 28 July, the Citizens' Protection Minister has ordered the transfer of 500 police officers from desk jobs to the motorcycle-riding DIAS unit ahead of plans for a coordinated crackdown in Exarchia against Rouvikonas and other anarchist groups, who in turn are getting ready to confront the police. The government is also reportedly planning to revise a penal code so that members of Rouvikonas would be indicted to trial after acts of vandalism directly without the need for victims to first take legal action, as well as charging all members over an offense that Rouvikonas claims responsibility for.",0,1571159681,GRC
5669492,300,GRC872,872,2019-07-24,2019,1,Riots,Mob violence,Rioters (Greece),,5,Civilians (Greece),ND: New Democracy,7,57,Europe,Greece,Attica,Athens,Central Athens,Athens-Central Athens,37.9685,23.7585,1,AMNA; To Vima,National,"On 24 July, unidentified perpetrators targeted the local offices of ruling party New Democracy in Petralona in central Athens splashing paint and spraying with the fire extinguishers inside the premises before fleeing. There were no arrests or detentions. [size=no report]",0,1564506292,GRC
5669489,300,GRC869,869,2019-07-23,2019,1,Protests,Peaceful protest,Protesters (Greece),Students (Greece); Teachers (Greece); KNE: Communist Youth of Greece,6,,,0,60,Europe,Greece,Attica,Athens,Central Athens,Athens-Central Athens,37.9685,23.7585,1,Ekathimerini; AMNA; To Vima,National,"On 23 July, dozens of students, teachers and members of political parties of the left not represented in Parliament marched in central Athens to protest against the abolition of a law banning police from entering university grounds. Members of KNE held a separate parallel march. The new legislation is being introduced by the recently elected centre-right government to allow police to respond to complaints of violence or crime on campuses. [size=dozens]",0,1564506292,GRC
5669490,300,GRC870,870,2019-07-23,2019,1,Protests,Peaceful protest,Protesters (Greece),Students (Greece),6,,,0,60,Europe,Greece,Central Macedonia,Thessaloniki,Thessaloniki,Thessaloniki,40.6436,22.9309,1,To Pontiki,National,"On 23 July, members of the student union Socialist Student Struggle rallied in Kamara in central Thessaloniki to protest against the abolition of a law banning police from entering university grounds. The new legislation is being introduced by the recently elected centre-right government to allow police to respond to complaints of violence or crime on campuses. [size=no report]",0,1564506292,GRC
5669491,300,GRC871,871,2019-07-23,2019,1,Riots,Mob violence,Rioters (Greece),,5,Civilians (International),Refugees/IDPs (International),7,57,Europe,Greece,Attica,Athens,Central Athens,Athens-Central Athens,37.9685,23.7585,1,To Vima,National,"On 23 July, 6-7 unidentified assailants targeted a member of the Greek Forum of Migrants on his way back from work, while he was waiting at a bus-stop in central Athens. The migrant was hospitalised. The attack has been recorded at the Racist Violence Recording Network (RVRN). [size=6-7]",0,1564506292,GRC
5669486,300,GRC866,866,2019-07-22,2019,3,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Pakistan),,3,Civilians (International),Refugees/IDPs (International),7,37,Europe,Greece,Central Macedonia,Thessaloniki,Volvi,Stavros,40.6635,23.6998,2,Ekathimerini,National,"On 22 July, police rescued 19 Bangladeshi and Pakistani undocumented migrants that had been abducted and were being held by a people smuggling gang in a warehouse in Volvi, northern Greece. The gang smuggled the migrants through the Turkish border to Thessaloniki and then held them for ransom. A Pakistani national was arrested.",0,1564506292,GRC
5669487,300,GRC867,867,2019-07-22,2019,1,Strategic developments,Arrests,Police Forces of Greece (2019-),,1,Civilians (Greece),Rouvikonas,7,17,Europe,Greece,Attica,Athens,Central Athens,Athens-Central Athens,37.9685,23.7585,1,To Vima; Ekathimerini,National,"On 22 July, police arrested a man believed to be the leader of anarchist group Rouvikonas, who was subsequently charged with incitement after he threatened on Facebook that the anti-establishment group planned to target popular tourist spots with their protest actions. The arrested man was also accused of being responsible for the attack on Hellenic Federation of Enterprises (SEV) the day before.",0,1564506292,GRC
5669488,300,GRC868,868,2019-07-22,2019,1,Protests,Peaceful protest,Protesters (Greece),Rouvikonas; Women (Greece),6,,,0,60,Europe,Greece,Attica,Athens,Central Athens,Athens-Central Athens,37.9685,23.7585,1,To Vima; To Pontiki,National,"On 22 July, members of the feminist section of Rouvikonas protested against the management at a beauty parlour in Kolonaki in central Athens over the working conditions of the employees. This protest took place on the same day that a leading figure of Rouvikonas was arrested and a day after Rouvikonas targeted the Hellenic Federation of Enterprises. [size=no report]",0,1564506292,GRC
5635846,300,GRC865,865,2019-07-20,2019,1,Riots,Violent demonstration,Rioters (International),Kurdish Ethnic Group (Greece),5,Police Forces of Greece (2019-),,1,15,Europe,Greece,Attica,Athens,Central Athens,Athens-Central Athens,37.9685,23.7585,1,Ekathimerini; AMNA; I Avgi,National,"On 20 July, about 20 demonstrators demanding the release of a Turkish prisoner in Germany tried to reach the German embassy in central Athens and clashed with police trying to direct traffic after an earthquake. The demonstrators kicked and punched the officers who were preventing them from approaching the embassy and beat them with sticks. Three officers were lightly injured. Six people - five Kurdish and one Greek - were arrested. The Solidarity Committee for Political Prisoners in Turkey and Kurdistan claims police tried to remove demonstrators chained at the German embassy and that they used tear gas. [size=about 20]",0,1563902538,GRC
5635845,300,GRC864,864,2019-07-18,2019,1,Protests,Peaceful protest,Protesters (Greece),,6,,,0,60,Europe,Greece,Attica,Athens,Central Athens,Athens-Central Athens,37.9685,23.7585,1,Ekathimerini,National,"On 18 July, anti-fascist groups rallied outside the building of the appeals court in Athens in a peaceful protest on the day the Golden Dawn member charged with the murder of rapper Pavlos Fyssas in September 2013 was testifying. The accused took the stand more than four years after the trial against Golden Dawn started in 2015. [size=no report]",0,1563902538,GRC
6025295,300,GRC863,863,2019-07-18,2019,2,Strategic developments,Change to group/activity,Unidentified Armed Group (International),Anarchist Group (Greece); Anarchist Group (International),3,,,0,30,Europe,Greece,Attica,Athens,Central Athens,Athens-Central Athens,37.9685,23.7585,1,To Vima; Greek Reporter,National-International,"As reported on 18 July, Greek and foreign national anarchists have been patrolling the streets of Exarchia in central Athens to protect the about 60 occupied buildings in the area after the new Minister for Citizen Protection, who is known for his association with dismantling the militant groups November 17 and Revolutionary Struggle, pledged to bring public security in the area and started strengthening the numbers of street police officers. [size=no report]",0,1571159681,GRC
